ANO,RA,INDE,PEDRA,IAA,IEG,IPS,IDA,IPV,IAN,IPP,IAA_AnoAnterior,Delta_IAA,Tendencia_IAA,IEG_AnoAnterior,Delta_IEG,Tendencia_IEG,IPS_AnoAnterior,Delta_IPS,Tendencia_IPS,IDA_AnoAnterior,Delta_IDA,Tendencia_IDA,IPP_AnoAnterior,Delta_IPP,Tendencia_IPP,IPV_AnoAnterior,Delta_IPV,Tendencia_IPV,IAN_AnoAnterior,Delta_IAN,Tendencia_IAN,INDE_AnoAnterior,Delta_INDE,Tendencia_INDE,Ponto_Virada
2024,RA-1121,8.407166666633334,Topázio,9.585,10.0,7.51,6.666666666666667,8.28,10.0,7.083333333,0.0,9.585,958.5000000000001,9.9,0.09999999999999964,0.010090817356205817,6.26,1.25,0.19936204146730463,8.0,-1.333333333333333,-0.16645859342488553,8.75,-1.6666666670000003,-0.19025875194063932,9.84,-1.5600000000000005,-0.15837563451776657,10.0,0.0,0.0,8.049,0.3581666666333341,0.04444306571948556,1
2023,RA-1122,7.3715,Ametista,0.0,9.3,6.89,6.9,8.616666667,10.0,7.291666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,RA-1122,7.817322222166666,Ametista,8.751,9.861111111,7.51,5.333333333333333,7.22,10.0,7.083333333,0.0,8.751,875.0999999999999,9.3,0.5611111109999989,0.06026972191192254,6.89,0.6200000000000001,0.08985507246376814,6.9,-1.5666666666666673,-0.22672455378678252,7.291666667,-0.20833333400000065,-0.02853229865197305,8.616666667,-1.3966666670000007,-0.161901081948922,10.0,0.0,0.0,7.3715,0.4458222221666661,0.06039723933708137,1
2023,RA-1123,6.9565,Agata,7.3,8.9,7.52,5.3,7.113333333,5.0,7.083333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-1124,6.667866667,Agata,9.5,8.0,7.52,3.0,7.786666667,5.0,7.083333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-1125,6.655366667,Agata,4.7,7.9,7.52,4.0,6.95,10.0,6.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-1126,0.0,Não Informado,0.0,5.2,3.77,0.0,7.06,5.0,7.291666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023,RA-1127,8.3167,Topázio,8.5,9.9,5.02,6.9,9.01,10.0,8.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,RA-1127,8.180966666666668,Topázio,9.168,10.0,7.51,5.833333333333333,7.67,10.0,8.125,8.5,0.6679999999999993,0.07849588719153928,9.9,0.09999999999999964,0.010090817356205817,5.02,2.49,0.49502982107355875,6.9,-1.0666666666666673,-0.15436565364206473,8.125,0.0,0.0,9.01,-1.3399999999999999,-0.14855875831485588,10.0,0.0,0.0,8.3167,-0.1357333333333326,-0.01630097557655885,1
2023,RA-1128,6.404533333,Agata,9.5,7.3,5.02,3.5,7.503333333,5.0,7.916666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-1129,7.309333333,Ametista,0.0,9.2,6.27,7.8,7.503333333,10.0,7.916666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,RA-1129,7.360417647066668,Ametista,9.168,7.137254902,8.13,6.833333333333333,5.745,10.0,6.875,0.0,9.168,916.8,9.2,-2.0627450979999997,-0.2239679802388708,6.27,1.8600000000000012,0.2961783439490448,7.8,-0.9666666666666668,-0.12377294067434914,7.916666667,-1.0416666670000003,-0.13141295209708106,7.503333333,-1.7583333329999995,-0.23402839393229935,10.0,0.0,0.0,7.309333333,0.051084314066668135,0.006979367073822014,1
2022,RA-113,3.032,Quartzo,0.0,0.0,5.0,3.7,3.792,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024,RA-113,7.043536903066667,Ametista,8.751,7.063851181666667,7.51,6.666666666666667,7.106666667,5.0,7.5,0.0,8.751,875.0999999999999,0.0,7.063851181666667,706.3851181666666,5.0,2.51,0.500998003992016,3.7,2.966666666666667,0.7996406109613657,0.0,7.5,750.0,3.792,3.314666667,0.8718218482377696,5.0,0.0,0.0,3.032,4.011536903066667,1.318716930659654,1
2023,RA-1130,8.0037,Topázio,8.5,8.4,7.52,7.3,7.503333333,10.0,7.708333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,RA-1130,6.563952941199999,Agata,8.751,6.278431372666667,8.13,4.333333333333333,5.33,10.0,6.875,8.5,0.25099999999999945,0.02949471210340769,8.4,-2.1215686273333336,-0.2522673754260801,7.52,0.6100000000000012,0.08100929614873854,7.3,-2.966666666666667,-0.4058367533059736,7.708333333,-0.8333333329999997,-0.1079680414212035,7.503333333,-2.1733333329999995,-0.2892635314680241,10.0,0.0,0.0,8.0037,-1.439747058800001,-0.17966071337833972,1
2023,RA-1131,8.316133333,Topázio,7.9,9.9,5.02,9.1,9.286666667,5.0,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,RA-1131,8.2889555555,Topázio,8.334,9.277777777666666,6.255,8.333333333333334,7.893333333,10.0,7.291666667,7.9,0.4339999999999993,0.05486725663716805,9.9,-0.6222222223333347,-0.0627873080053819,5.02,1.2350000000000003,0.24552683896620286,9.1,-0.7666666666666657,-0.08415660446395892,8.75,-1.4583333329999997,-0.1664764078767123,9.286666667,-1.3933333340000003,-0.14987450705808986,5.0,5.0,0.9980039920159681,8.316133333,-0.02717777750000039,-0.003264153528779478,1
2023,RA-1132,6.829533333,Agata,10.0,6.3,6.27,5.8,7.503333333,5.0,7.916666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-1133,8.600033333,Topázio,9.5,10.0,6.27,6.5,9.343333333,10.0,8.541666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,RA-1133,8.238553968266668,Topázio,9.168,9.841269841333334,8.75,4.5,8.83,10.0,8.125,9.5,-0.33200000000000074,-0.03491062039957947,10.0,-0.15873015866666584,-0.015857158707958625,6.27,2.4800000000000004,0.39490445859872625,6.5,-2.0,-0.30721966205837176,8.541666667,-0.41666666699999944,-0.04872344575916098,9.343333333,-0.5133333330000003,-0.054882394834457705,10.0,0.0,0.0,8.600033333,-0.36147936473333253,-0.041983503518839685,1
2023,RA-1134,7.769866667,Ametista,8.0,9.7,3.76,6.8,7.56,10.0,7.916666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,RA-1134,7.7564571427,Ametista,8.751,8.914285714,7.51,6.0,6.883333333,10.0,7.708333333,8.0,0.7509999999999994,0.09375780274656673,9.7,-0.7857142859999993,-0.08091805211122548,3.76,3.75,0.9946949602122017,6.8,-0.7999999999999998,-0.11747430249632891,7.916666667,-0.20833333400000065,-0.02628259049511015,7.56,-0.6766666669999992,-0.08938793487450453,10.0,0.0,0.0,7.769866667,-0.013409524299999198,-0.0017236187808820193,1
2023,RA-1135,7.453833333,Ametista,0.0,9.4,7.52,7.2,7.896666667,10.0,8.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-1136,6.7351,Agata,6.8,8.1,2.52,6.6,7.723333333,5.0,8.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,RA-1136,5.458179831866667,Quartzo,8.751,4.547899159666667,8.135,1.6666666666666667,6.383333333,5.0,7.5,6.8,1.9509999999999996,0.28649045521292216,8.1,-3.552100840333333,-0.4379902392519523,2.52,5.615,2.2193675889328066,6.6,-4.933333333333333,-0.7463439233484619,8.333333333,-0.8333333330000006,-0.09988014379144554,7.723333333,-1.3399999999999999,-0.17327586207643428,5.0,0.0,0.0,6.7351,-1.2769201681333326,-0.18931078384802785,0
2023,RA-1137,8.743366667,Topázio,9.5,9.8,6.27,6.5,9.843333333,10.0,9.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,RA-1137,7.183752652466668,Ametista,8.334,7.588638262333333,8.13,3.5,7.4575,10.0,8.28125,9.5,-1.1660000000000004,-0.12260778128286019,9.8,-2.2113617376666674,-0.22541913737682642,6.27,1.8600000000000012,0.2961783439490448,6.5,-3.0,-0.4608294930875576,9.375,-1.09375,-0.11654235482152371,9.843333333,-2.3858333330000008,-0.24213464138166904,10.0,0.0,0.0,8.743366667,-1.5596140145333317,-0.17817304745304938,1
2023,RA-1138,8.3472,Topázio,9.0,9.2,6.27,9.3,8.566666667,5.0,9.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-1139,7.6647,Ametista,8.5,9.1,5.64,5.3,7.79,10.0,8.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,RA-1139,6.906276357600001,Agata,8.334,6.152715121333333,7.51,4.666666666666667,7.04,10.0,7.5,8.5,-0.16600000000000037,-0.0195064629847239,9.1,-2.9472848786666663,-0.3235219405781193,5.64,1.87,0.33097345132743367,5.3,-0.6333333333333329,-0.11927181418706835,8.125,-0.625,-0.07682851874615858,7.79,-0.75,-0.09615384615384616,10.0,0.0,0.0,7.6647,-0.7584236423999986,-0.09882127541141655,1
2022,RA-114,5.894,Quartzo,7.9,6.3,7.5,5.3,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023,RA-114,5.335,Quartzo,0.0,6.0,3.14,5.6,7.255,5.0,7.5,7.9,-7.9,-0.9987357774968395,6.3,-0.2999999999999998,-0.04754358161648175,7.5,-4.359999999999999,-0.5805592543275632,5.3,0.2999999999999998,0.05649717514124291,0.0,7.5,750.0,5.0,2.255,0.4500998003992016,5.0,0.0,0.0,5.894,-0.5590000000000002,-0.09468157181571818,0
2023,RA-1140,7.703533333,Ametista,4.7,8.7,7.52,7.3,7.62,10.0,7.708333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,RA-1140,7.3473880383,Ametista,6.834,6.112440191499999,7.51,7.0,7.39,10.0,8.125,4.7,2.1339999999999995,0.45307855626326954,8.7,-2.5875598085,-0.2970791973019518,7.52,-0.009999999999999787,-0.0013280212483399452,7.3,-0.2999999999999998,-0.04103967168262652,7.708333333,0.4166666670000003,0.05398402077538264,7.62,-0.23000000000000043,-0.030144167758846714,10.0,0.0,0.0,7.703533333,-0.3561452947000001,-0.04617148579320207,1
2023,RA-1141,7.2757,Ametista,9.0,8.8,7.52,5.9,7.113333333,5.0,7.708333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,RA-1141,6.793890866866667,Agata,9.585,6.191537667666666,7.51,4.166666666666667,6.7825,10.0,6.5625,9.0,0.5850000000000009,0.06492785793562718,8.8,-2.6084623323333345,-0.29607971990162707,7.52,-0.009999999999999787,-0.0013280212483399452,5.9,-1.7333333333333334,-0.29328821206993794,7.708333333,-1.1458333329999997,-0.14845605697035005,7.113333333,-0.3308333330000002,-0.04644361249632401,5.0,5.0,0.9980039920159681,7.2757,-0.48180913313333296,-0.06613079500025158,1
2023,RA-1142,9.175033333,Topázio,9.0,10.0,7.52,10.0,8.343333333,10.0,8.541666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,RA-1142,8.390566666666668,Topázio,8.334,9.133333333333333,7.51,8.5,7.335,10.0,8.125,9.0,-0.6660000000000004,-0.07391786903440625,10.0,-0.8666666666666671,-0.08658008658008663,7.52,-0.009999999999999787,-0.0013280212483399452,10.0,-1.5,-0.14985014985014986,8.541666667,-0.41666666699999944,-0.04872344575916098,8.343333333,-1.0083333330000004,-0.12071029525621355,10.0,0.0,0.0,9.175033333,-0.7844666663333317,-0.08540705709960777,1
2023,RA-1143,6.445933333,Agata,8.8,7.0,6.26,5.3,6.2075,5.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,RA-1143,5.881225668333334,Quartzo,9.585,5.201336675,9.38,3.1666666666666665,6.79,2.5,7.03125,8.8,0.7850000000000001,0.08910329171396142,7.0,-1.7986633249999997,-0.25658535306704705,6.26,3.120000000000001,0.49760765550239255,5.3,-2.1333333333333333,-0.40175768989328314,7.5,-0.46875,-0.0624167776298269,6.2075,0.5825000000000005,0.09368717330116615,5.0,-2.5,-0.49900199600798406,6.445933333,-0.564707664666666,-0.08747111154015784,0
2023,RA-1144,7.410625,Ametista,0.0,9.4,5.02,8.0,8.0025,10.0,8.28125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-1145,7.484375,Ametista,0.0,9.5,4.39,7.8,8.63,10.0,8.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-1146,6.689583333,Agata,9.6,8.8,6.26,3.7,6.965,5.0,7.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,RA-1146,5.3933086048000005,Quartzo,10.002,5.017209691,6.88,2.0,5.883333333,5.0,6.25,9.6,0.402000000000001,0.04183142559833518,8.8,-3.782790309000001,-0.42937460942111244,6.26,0.6200000000000001,0.09888357256778312,3.7,-1.7000000000000002,-0.45822102425876016,7.1875,-0.9375,-0.13025356026398055,6.965,-1.0816666669999995,-0.15507765835125442,5.0,0.0,0.0,6.689583333,-1.2962747281999993,-0.1934858727430056,0
2023,RA-1147,7.072983333,Ametista,8.3,8.3,6.26,6.7,7.0075,5.0,7.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,RA-1147,5.833118518533334,Quartzo,8.751,6.125925926,8.755,3.1666666666666665,5.495,5.0,6.25,8.3,0.45099999999999874,0.054271961492177945,8.3,-2.174074074000001,-0.26162142888086654,6.26,2.495000000000001,0.39792663476874024,6.7,-3.5333333333333337,-0.5265772478887234,7.1875,-0.9375,-0.13025356026398055,7.0075,-1.5125000000000002,-0.21553259707873176,5.0,0.0,0.0,7.072983333,-1.2398648144666655,-0.17504838797093716,0
2023,RA-1148,7.227866667,Ametista,7.9,8.6,3.77,5.7,7.2125,10.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-1149,7.410108333,Ametista,8.3,9.8,2.52,7.2,8.1725,5.0,7.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,RA-1149,8.1371,Topázio,8.334,10.0,10.0,6.0,8.706,5.0,8.625,8.3,0.03399999999999892,0.004091456077015514,9.8,0.1999999999999993,0.02038735983690105,2.52,7.48,2.956521739130435,7.2,-1.2000000000000002,-0.16643550624133152,7.96875,0.65625,0.08224972583424722,8.1725,0.5335000000000001,0.0652001222120379,5.0,0.0,0.0,7.410108333,0.7269916670000001,0.09797588315076156,1
2022,RA-115,5.886,Quartzo,8.3,6.8,6.3,3.8,5.583,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023,RA-115,6.319141667,Agata,8.8,7.1,5.0,4.2,7.215,5.0,7.34375,8.3,0.5,0.06016847172081829,6.8,0.2999999999999998,0.04405286343612332,6.3,-1.2999999999999998,-0.20602218700475433,3.8,0.40000000000000036,0.10498687664042006,0.0,7.34375,734.375,5.583,1.6319999999999997,0.29179331306990874,5.0,0.0,0.0,5.886,0.4331416670000001,0.07346364772727275,1
2024,RA-115,5.404184695733334,Quartzo,7.917,4.164756812,6.26,4.166666666666667,5.726,5.0,6.75,8.8,-0.8830000000000009,-0.10022701475595923,7.1,-2.9352431879999994,-0.4128330784810126,5.0,1.2599999999999998,0.25149700598802394,4.2,-0.033333333333333215,-0.007917656373713352,7.34375,-0.59375,-0.08074111847696754,7.215,-1.4889999999999999,-0.20608996539792387,5.0,0.0,0.0,6.319141667,-0.9149569712666663,-0.1445625677865975,0
2023,RA-1150,7.076008333,Ametista,9.2,9.8,2.52,6.7,7.835,2.5,7.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,RA-1150,7.1023212964,Ametista,8.334,6.481481481666667,7.51,6.833333333333333,7.946666667,5.0,7.65625,9.2,-0.8659999999999997,-0.09402823018458195,9.8,-3.3185185183333337,-0.3382791557934081,2.52,4.99,1.9723320158102768,6.7,0.13333333333333286,0.01987083954297062,7.96875,-0.3125,-0.039166536111546295,7.835,0.11166666699999972,0.01423411943913317,2.5,2.5,0.9960159362549802,7.076008333,0.026312963400000555,0.00371336896083785,1
2023,RA-1151,7.829958333,Ametista,7.5,9.5,2.52,8.3,7.545,10.0,7.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,RA-1151,8.749111111066668,Topázio,7.5,9.722222222333334,5.635,9.0,9.393333333,10.0,8.125,7.5,0.0,0.0,9.5,0.22222222233333433,0.02336721580792159,2.52,3.1149999999999998,1.2312252964426877,8.3,0.6999999999999993,0.08423586040914552,7.65625,0.46875,0.06114462742540356,7.545,1.8483333329999994,0.24465034189278617,10.0,0.0,0.0,7.829958333,0.9191527780666675,0.11723949784245205,1
2023,RA-1152,6.544916667,Agata,0.0,9.4,5.0,6.8,7.585,5.0,7.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-1153,7.968658333,Ametista,7.9,10.0,7.52,7.2,8.63,5.0,7.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,RA-1153,8.268876190466667,Topázio,8.751,9.702380952333334,5.635,8.5,9.074,5.0,8.75,7.9,0.8509999999999991,0.10758533501896322,10.0,-0.29761904766666625,-0.029732172594072553,7.52,-1.8849999999999998,-0.250332005312085,7.2,1.2999999999999998,0.18030513176144242,7.65625,1.09375,0.14267079732594162,8.63,0.44399999999999906,0.051388888888888776,5.0,0.0,0.0,7.968658333,0.3002178574666674,0.037627611678138446,1
2023,RA-1154,7.701125,Ametista,9.6,9.3,5.63,5.1,7.67,10.0,7.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,RA-1154,7.566075,Ametista,7.917,9.200000000000001,7.51,8.0,6.745,5.0,7.34375,9.6,-1.6829999999999998,-0.17513007284079082,9.3,-0.09999999999999964,-0.010741138560687395,5.63,1.88,0.3333333333333333,5.1,2.9000000000000004,0.5675146771037183,7.65625,-0.3125,-0.040763084950269035,7.67,-0.9249999999999998,-0.12044270833333331,10.0,-5.0,-0.4995004995004995,7.701125,-0.13505000000000056,-0.017513657216035348,1
2023,RA-1155,7.821633333,Ametista,9.2,9.2,5.63,8.0,8.2925,5.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,RA-1155,7.119011111133333,Ametista,8.334,8.888888889,5.005,4.666666666666667,8.87,5.0,8.0,9.2,-0.8659999999999997,-0.09402823018458195,9.2,-0.3111111109999989,-0.033779708034744726,5.63,-0.625,-0.11081560283687944,8.0,-3.333333333333333,-0.4161464835622139,7.5,0.5,0.06657789613848203,8.2925,0.5774999999999988,0.06955736224028893,5.0,0.0,0.0,7.821633333,-0.7026222218666671,-0.08971592412352115,1
2023,RA-1156,7.340775,Ametista,8.3,9.2,2.52,5.3,7.7925,10.0,7.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,RA-1156,6.6777135642,Agata,7.5,7.821067821,7.51,2.0,7.5,10.0,7.125,8.3,-0.8000000000000007,-0.09626955475330934,9.2,-1.3789321789999995,-0.14972119207383275,2.52,4.99,1.9723320158102768,5.3,-3.3,-0.6214689265536724,7.96875,-0.84375,-0.10574964750117499,7.7925,-0.2925000000000004,-0.03748798462031405,10.0,0.0,0.0,7.340775,-0.6630614357999995,-0.09020292905169858,1
2023,RA-1157,7.086633333,Ametista,9.2,8.8,6.26,5.7,7.0025,5.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,RA-1157,7.916082936533334,Ametista,9.585,9.082539682666665,7.51,7.0,8.466,5.0,7.96875,9.2,0.38500000000000156,0.04180238870792634,8.8,0.2825396826666644,0.032070338554672465,6.26,1.25,0.19936204146730463,5.7,1.2999999999999998,0.22767075306479856,7.5,0.46875,0.0624167776298269,7.0025,1.463499999999999,0.20869875222816384,5.0,0.0,0.0,7.086633333,0.8294496035333339,0.11687930947148088,1
2023,RA-1158,6.306666667,Agata,7.5,8.6,2.52,4.3,7.34,5.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-1159,5.913883333,Quartzo,5.8,6.6,2.52,3.1,7.1325,10.0,7.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022,RA-116,6.854,Ágata,5.8,8.1,6.3,5.9,7.792,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023,RA-116,6.433075,Agata,6.7,7.6,5.0,4.7,7.5475,5.0,7.96875,5.8,0.9000000000000004,0.15490533562822725,8.1,-0.5,-0.06165228113440198,6.3,-1.2999999999999998,-0.20602218700475433,5.9,-1.2000000000000002,-0.20304568527918784,0.0,7.96875,796.875,7.792,-0.2444999999999995,-0.03133811843117143,5.0,0.0,0.0,6.854,-0.42092500000000044,-0.06132357226107232,1
2024,RA-116,6.337470707133334,Agata,8.334,7.535353535666666,5.635,4.5,6.73,5.0,6.875,6.7,1.6339999999999995,0.24351713859910573,7.6,-0.06464646433333332,-0.0084949361804643,5.0,0.6349999999999998,0.1267465069860279,4.7,-0.20000000000000018,-0.04246284501061575,7.96875,-1.09375,-0.13708287639041203,7.5475,-0.8174999999999999,-0.1081706913661925,5.0,0.0,0.0,6.433075,-0.09560429286666583,-0.014838302032285181,1
2023,RA-1160,6.636166667,Agata,9.6,8.7,2.52,2.7,7.2575,10.0,6.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,RA-1160,6.274190982333334,Agata,8.751,8.201288245,7.51,3.1666666666666665,6.2475,5.0,6.25,9.6,-0.8490000000000002,-0.0883454734651405,8.7,-0.49871175499999865,-0.0572573771526979,2.52,4.99,1.9723320158102768,2.7,0.46666666666666634,0.17220172201722006,6.875,-0.625,-0.09077705156136529,7.2575,-1.0100000000000007,-0.1389748882008945,10.0,-5.0,-0.4995004995004995,6.636166667,-0.36197568466666663,-0.054463828971363745,1
